"maille_code";"sexe";"date";"hospitalises";"reanimation";"gueris";"deces"
"75";"0";"2020-07-02";512;58;6091;1752
"76";"0";"2020-07-02";94;4;736;181
"77";"0";"2020-07-02";254;38;2609;683
"78";"0";"2020-07-02";372;21;2172;518
"79";"0";"2020-07-02";3;0;66;21
"80";"0";"2020-07-02";73;5;725;223
"81";"0";"2020-07-02";2;1;122;23
"82";"0";"2020-07-02";3;1;42;6
"83";"0";"2020-07-02";86;4;966;134
"84";"0";"2020-07-02";5;0;257;38
"85";"0";"2020-07-02";16;0;254;40
"86";"0";"2020-07-02";1;0;148;39
"87";"0";"2020-07-02";4;0;127;25
"88";"0";"2020-07-02";27;0;718;261
"89";"0";"2020-07-02";22;1;350;90
"90";"0";"2020-07-02";10;0;531;187
"91";"0";"2020-07-02";345;25;2324;530
"92";"0";"2020-07-02";691;49;4333;1078
"93";"0";"2020-07-02";670;60;3660;986
"94";"0";"2020-07-02";599;22;4052;1196
"95";"0";"2020-07-02";303;5;2557;705
"971";"0";"2020-07-02";10;4;80;15
"972";"0";"2020-07-02";13;5;90;14
"973";"0";"2020-07-02";156;25;415;16
"974";"0";"2020-07-02";18;4;143;2
"976";"0";"2020-07-02";32;3;365;28
"01";"0";"2020-07-03";49;1;427;104
"02";"0";"2020-07-03";100;5;1025;274
"03";"0";"2020-07-03";6;0;198;41
"04";"0";"2020-07-03";4;0;129;13
"05";"0";"2020-07-03";7;0;129;18
"06";"0";"2020-07-03";33;1;744;188
"07";"0";"2020-07-03";1;1;439;108
"08";"0";"2020-07-03";8;2;208;60
"09";"0";"2020-07-03";1;1;33;2
"10";"0";"2020-07-03";25;1;620;136
"11";"0";"2020-07-03";2;0;234;59
"12";"0";"2020-07-03";1;0;143;24
"13";"0";"2020-07-03";338;20;3255;560
"14";"0";"2020-07-03";21;1;319;83
"15";"0";"2020-07-03";8;0;49;9
"16";"0";"2020-07-03";2;1;57;13
"17";"0";"2020-07-03";7;0;145;51
"18";"0";"2020-07-03";32;0;171;82
"19";"0";"2020-07-03";0;0;159;37
"21";"0";"2020-07-03";12;1;934;249
"22";"0";"2020-07-03";9;0;213;38
"23";"0";"2020-07-03";3;1;75;13
"24";"0";"2020-07-03";1;0;97;14
"25";"0";"2020-07-03";10;0;629;151
"26";"0";"2020-07-03";25;1;506;129
"27";"0";"2020-07-03";36;0;237;84
"28";"0";"2020-07-03";89;8;521;135
"29";"0";"2020-07-03";13;0;175;43
"2A";"0";"2020-07-03";14;0;136;48
"2B";"0";"2020-07-03";1;1;108;11
"30";"0";"2020-07-03";12;1;354;97
"31";"0";"2020-07-03";29;4;651;73
"32";"0";"2020-07-03";1;0;88;23
"33";"0";"2020-07-03";40;6;942;157
"34";"0";"2020-07-03";5;0;703;121
"35";"0";"2020-07-03";35;2;466;86
"36";"0";"2020-07-03";81;2;110;79
"37";"0";"2020-07-03";61;2;320;85
"38";"0";"2020-07-03";32;2;689;153
"39";"0";"2020-07-03";6;0;313;60
"40";"0";"2020-07-03";6;1;72;13
"41";"0";"2020-07-03";86;0;236;63
"42";"0";"2020-07-03";83;3;959;247
"43";"0";"2020-07-03";1;0;106;18
"44";"0";"2020-07-03";35;2;697;160
"45";"0";"2020-07-03";62;4;598;103
"46";"0";"2020-07-03";0;0;70;22
"47";"0";"2020-07-03";2;0;78;10
"48";"0";"2020-07-03";0;0;24;1
"49";"0";"2020-07-03";49;1;600;141
"50";"0";"2020-07-03";35;0;141;47
"51";"0";"2020-07-03";81;6;992;265
"52";"0";"2020-07-03";25;0;248;88
"53";"0";"2020-07-03";8;0;181;44
"54";"0";"2020-07-03";80;4;1188;358
"55";"0";"2020-07-03";4;0;495;103
"56";"0";"2020-07-03";24;0;425;93
"57";"0";"2020-07-03";264;20;2393;830
"58";"0";"2020-07-03";8;1;90;27
"59";"0";"2020-07-03";403;30;2219;620
"60";"0";"2020-07-03";226;7;1086;409
"61";"0";"2020-07-03";33;2;230;39
"62";"0";"2020-07-03";174;18;1290;309
"63";"0";"2020-07-03";16;1;175;42
"64";"0";"2020-07-03";0;0;224;27
"65";"0";"2020-07-03";3;2;155;27
"66";"0";"2020-07-03";0;0;278;34
"67";"0";"2020-07-03";293;6;2504;659
"68";"0";"2020-07-03";221;12;2886;817
"69";"0";"2020-07-03";156;13;2956;651
"70";"0";"2020-07-03";18;0;291;77
"71";"0";"2020-07-03";24;2;746;201
"72";"0";"2020-07-03";33;0;359;84
"73";"0";"2020-07-03";15;0;398;72
"74";"0";"2020-07-03";78;2;845;166
"75";"0";"2020-07-03";486;55;6114;1754
"76";"0";"2020-07-03";94;4;738;181
"77";"0";"2020-07-03";246;38;2620;684
"78";"0";"2020-07-03";357;20;2189;518
"79";"0";"2020-07-03";2;0;66;21
"80";"0";"2020-07-03";72;5;726;223
"81";"0";"2020-07-03";2;1;122;23
"82";"0";"2020-07-03";3;1;42;6
"83";"0";"2020-07-03";85;4;970;135
"84";"0";"2020-07-03";5;0;257;38
"85";"0";"2020-07-03";16;0;254;40
"86";"0";"2020-07-03";1;0;148;39
"87";"0";"2020-07-03";4;0;127;25
"88";"0";"2020-07-03";26;0;719;261
"89";"0";"2020-07-03";22;1;352;90
"90";"0";"2020-07-03";10;0;530;187
"91";"0";"2020-07-03";340;25;2332;531
"92";"0";"2020-07-03";692;49;4336;1078
"93";"0";"2020-07-03";661;59;3672;987
"94";"0";"2020-07-03";596;22;4054;1196
"95";"0";"2020-07-03";298;5;2563;706
"971";"0";"2020-07-03";10;4;80;15
"972";"0";"2020-07-03";13;5;90;14
"973";"0";"2020-07-03";153;26;448;16
"974";"0";"2020-07-03";20;3;143;2
"976";"0";"2020-07-03";26;4;371;28
"01";"0";"2020-07-04";46;1;429;104
"02";"0";"2020-07-04";98;4;1028;274
"03";"0";"2020-07-04";6;0;198;41
"04";"0";"2020-07-04";4;0;129;13
"05";"0";"2020-07-04";7;0;129;18
"06";"0";"2020-07-04";33;1;744;188
"07";"0";"2020-07-04";1;1;439;108
"08";"0";"2020-07-04";8;2;208;60
"09";"0";"2020-07-04";1;1;33;2
"10";"0";"2020-07-04";25;1;620;136
"11";"0";"2020-07-04";2;0;234;59
"12";"0";"2020-07-04";1;0;143;24
"13";"0";"2020-07-04";337;19;3257;560
"14";"0";"2020-07-04";20;1;320;83
"15";"0";"2020-07-04";9;1;49;9
"16";"0";"2020-07-04";2;1;57;13
"17";"0";"2020-07-04";7;0;145;51
"18";"0";"2020-07-04";31;0;172;83
"19";"0";"2020-07-04";0;0;159;37
"21";"0";"2020-07-04";11;1;938;249
"22";"0";"2020-07-04";9;0;213;38
"23";"0";"2020-07-04";3;1;75;13
"24";"0";"2020-07-04";1;0;97;14
"25";"0";"2020-07-04";10;0;629;151
"26";"0";"2020-07-04";25;1;506;129
"27";"0";"2020-07-04";34;0;239;84
"28";"0";"2020-07-04";83;8;527;135
"29";"0";"2020-07-04";13;0;175;43
"2A";"0";"2020-07-04";12;0;138;48
"2B";"0";"2020-07-04";1;1;108;11
"30";"0";"2020-07-04";12;1;354;97
"31";"0";"2020-07-04";29;4;651;73
"32";"0";"2020-07-04";1;0;88;23
"33";"0";"2020-07-04";42;6;942;157
"34";"0";"2020-07-04";5;0;703;121
"35";"0";"2020-07-04";35;2;466;86
"36";"0";"2020-07-04";81;2;110;79
"37";"0";"2020-07-04";61;2;320;85
"38";"0";"2020-07-04";33;2;689;153
"39";"0";"2020-07-04";6;0;313;60
"40";"0";"2020-07-04";6;1;72;13
"41";"0";"2020-07-04";86;0;236;63
"42";"0";"2020-07-04";84;3;959;247
"43";"0";"2020-07-04";1;0;106;18
"44";"0";"2020-07-04";35;2;697;160
"45";"0";"2020-07-04";62;4;598;103
"46";"0";"2020-07-04";0;0;70;22
"47";"0";"2020-07-04";1;0;78;11
"48";"0";"2020-07-04";0;0;24;1
"49";"0";"2020-07-04";47;1;603;141
"50";"0";"2020-07-04";35;0;141;47
"51";"0";"2020-07-04";81;6;992;265
"52";"0";"2020-07-04";23;0;250;88
"53";"0";"2020-07-04";7;0;182;44
"54";"0";"2020-07-04";78;4;1190;358
"55";"0";"2020-07-04";4;0;495;103
"56";"0";"2020-07-04";24;0;425;93
"57";"0";"2020-07-04";251;16;2403;832
"58";"0";"2020-07-04";8;1;90;27
"59";"0";"2020-07-04";401;29;2221;620
"60";"0";"2020-07-04";226;7;1086;409
"61";"0";"2020-07-04";33;2;230;39
"62";"0";"2020-07-04";162;19;1305;309
"63";"0";"2020-07-04";16;1;175;42
"64";"0";"2020-07-04";0;0;224;27
"65";"0";"2020-07-04";3;2;155;27
"66";"0";"2020-07-04";0;0;278;34
"67";"0";"2020-07-04";291;6;2506;660
"68";"0";"2020-07-04";221;12;2886;817
"69";"0";"2020-07-04";155;13;2957;651
"70";"0";"2020-07-04";18;0;291;77
"71";"0";"2020-07-04";24;2;746;201
"72";"0";"2020-07-04";33;0;359;84
"73";"0";"2020-07-04";15;0;398;72
"74";"0";"2020-07-04";78;2;845;166
"75";"0";"2020-07-04";482;54;6117;1754
"76";"0";"2020-07-04";95;4;739;181
"77";"0";"2020-07-04";244;37;2624;685
"78";"0";"2020-07-04";359;20;2189;518
"79";"0";"2020-07-04";2;0;66;21
"80";"0";"2020-07-04";72;5;726;223
"81";"0";"2020-07-04";2;1;122;23
"82";"0";"2020-07-04";3;1;42;6
"83";"0";"2020-07-04";85;4;970;135
"84";"0";"2020-07-04";5;0;257;38
"85";"0";"2020-07-04";15;0;255;40
"86";"0";"2020-07-04";1;0;148;39
"87";"0";"2020-07-04";4;0;127;25
"88";"0";"2020-07-04";26;0;719;261
"89";"0";"2020-07-04";22;1;353;90
"90";"0";"2020-07-04";10;0;530;187
"91";"0";"2020-07-04";337;23;2334;531
"92";"0";"2020-07-04";689;47;4339;1080
"93";"0";"2020-07-04";657;57;3675;988
"94";"0";"2020-07-04";593;21;4055;1196
"95";"0";"2020-07-04";291;5;2569;708
"971";"0";"2020-07-04";10;4;80;16
"972";"0";"2020-07-04";15;6;90;14
"973";"0";"2020-07-04";144;23;473;16
"974";"0";"2020-07-04";20;3;143;2
"976";"0";"2020-07-04";26;4;371;28
"01";"0";"2020-07-05";45;1;430;104
"02";"0";"2020-07-05";98;4;1028;274
"03";"0";"2020-07-05";6;0;198;41
"04";"0";"2020-07-05";4;0;129;13
"05";"0";"2020-07-05";7;0;129;18
"06";"0";"2020-07-05";33;1;744;188
"07";"0";"2020-07-05";1;1;439;108
"08";"0";"2020-07-05";8;2;208;60
"09";"0";"2020-07-05";1;1;33;2
"10";"0";"2020-07-05";25;1;620;136
"11";"0";"2020-07-05";2;0;234;59
"12";"0";"2020-07-05";1;0;143;24
"13";"0";"2020-07-05";337;19;3257;560
"14";"0";"2020-07-05";20;1;320;83
"15";"0";"2020-07-05";9;1;49;9
"16";"0";"2020-07-05";2;1;57;13
"17";"0";"2020-07-05";7;0;145;51
"18";"0";"2020-07-05";31;0;172;83
"19";"0";"2020-07-05";0;0;159;37
"21";"0";"2020-07-05";11;1;938;249
"22";"0";"2020-07-05";9;0;213;38
"23";"0";"2020-07-05";3;1;75;13
"24";"0";"2020-07-05";1;0;97;14
"25";"0";"2020-07-05";10;0;629;151
"26";"0";"2020-07-05";25;1;506;129
"27";"0";"2020-07-05";34;0;239;84
"28";"0";"2020-07-05";83;8;527;135
"29";"0";"2020-07-05";13;0;175;43
"2A";"0";"2020-07-05";12;0;138;48
"2B";"0";"2020-07-05";1;1;108;11
"30";"0";"2020-07-05";12;1;354;97
"31";"0";"2020-07-05";29;4;651;73
"32";"0";"2020-07-05";1;0;88;23
"33";"0";"2020-07-05";42;6;942;157
"34";"0";"2020-07-05";5;0;703;121
"35";"0";"2020-07-05";35;2;466;86
"36";"0";"2020-07-05";81;2;110;79
"37";"0";"2020-07-05";61;2;320;85
"38";"0";"2020-07-05";33;2;689;153
"39";"0";"2020-07-05";6;0;313;60
"40";"0";"2020-07-05";6;1;72;13
"41";"0";"2020-07-05";86;0;236;63
"42";"0";"2020-07-05";84;3;959;247
"43";"0";"2020-07-05";1;0;106;18
"44";"0";"2020-07-05";35;2;697;160
"45";"0";"2020-07-05";62;4;599;103
"46";"0";"2020-07-05";0;0;70;22
"47";"0";"2020-07-05";1;0;78;11
"48";"0";"2020-07-05";0;0;24;1
"49";"0";"2020-07-05";47;1;603;141
"50";"0";"2020-07-05";35;0;141;47
"51";"0";"2020-07-05";81;6;992;265
"52";"0";"2020-07-05";23;0;250;88
"53";"0";"2020-07-05";7;0;182;44
"54";"0";"2020-07-05";78;4;1190;358
"55";"0";"2020-07-05";4;0;495;103
"56";"0";"2020-07-05";24;0;425;93
"57";"0";"2020-07-05";251;16;2403;832
"58";"0";"2020-07-05";8;1;90;27
"59";"0";"2020-07-05";401;29;2221;620
"60";"0";"2020-07-05";226;7;1086;409
"61";"0";"2020-07-05";33;2;230;39
"62";"0";"2020-07-05";162;19;1305;309
"63";"0";"2020-07-05";16;1;175;42
"64";"0";"2020-07-05";0;0;224;27
"65";"0";"2020-07-05";3;2;155;27
"66";"0";"2020-07-05";0;0;278;34
"67";"0";"2020-07-05";291;6;2506;660
"68";"0";"2020-07-05";221;12;2886;817
"69";"0";"2020-07-05";152;13;2961;652
"70";"0";"2020-07-05";18;0;291;77
"71";"0";"2020-07-05";24;2;746;201
"72";"0";"2020-07-05";33;0;359;84
"73";"0";"2020-07-05";15;0;398;72
"74";"0";"2020-07-05";78;2;845;166
"75";"0";"2020-07-05";482;54;6117;1754
"76";"0";"2020-07-05";95;4;739;181
"77";"0";"2020-07-05";244;37;2624;685
"78";"0";"2020-07-05";359;20;2189;518
"79";"0";"2020-07-05";2;0;66;21
"80";"0";"2020-07-05";72;5;726;223
"81";"0";"2020-07-05";2;1;122;23
"82";"0";"2020-07-05";3;1;42;6
"83";"0";"2020-07-05";85;4;970;135
"84";"0";"2020-07-05";5;0;257;38
"85";"0";"2020-07-05";15;0;255;40
"86";"0";"2020-07-05";1;0;148;39
"87";"0";"2020-07-05";4;0;127;25
"88";"0";"2020-07-05";26;0;719;261
"89";"0";"2020-07-05";22;1;353;90
"90";"0";"2020-07-05";10;0;530;187
"91";"0";"2020-07-05";337;23;2334;531
"92";"0";"2020-07-05";690;48;4339;1080
"93";"0";"2020-07-05";656;57;3677;988
"94";"0";"2020-07-05";593;21;4055;1196
"95";"0";"2020-07-05";291;5;2569;708
"971";"0";"2020-07-05";10;4;80;16
"972";"0";"2020-07-05";15;6;90;14
"973";"0";"2020-07-05";145;26;483;17
"974";"0";"2020-07-05";21;3;144;2
"976";"0";"2020-07-05";28;4;371;28
"01";"0";"2020-07-06";45;1;430;104
"02";"0";"2020-07-06";96;4;1030;274
"03";"0";"2020-07-06";6;0;198;41
"04";"0";"2020-07-06";3;0;130;13
"05";"0";"2020-07-06";7;0;129;18
"06";"0";"2020-07-06";33;1;744;188
"07";"0";"2020-07-06";2;1;439;108
"08";"0";"2020-07-06";9;2;208;60
"09";"0";"2020-07-06";1;1;33;2
"10";"0";"2020-07-06";24;1;621;136
"11";"0";"2020-07-06";2;0;234;59
"12";"0";"2020-07-06";1;0;143;24
"13";"0";"2020-07-06";338;19;3258;560
"14";"0";"2020-07-06";20;1;320;83
"15";"0";"2020-07-06";9;1;49;9
"16";"0";"2020-07-06";2;1;57;13
"17";"0";"2020-07-06";7;0;145;51
"18";"0";"2020-07-06";24;0;179;83
"19";"0";"2020-07-06";0;0;159;37
"21";"0";"2020-07-06";8;1;940;249
"22";"0";"2020-07-06";9;0;213;38
"23";"0";"2020-07-06";3;1;75;13
"24";"0";"2020-07-06";1;0;97;14
"25";"0";"2020-07-06";10;0;629;151
"26";"0";"2020-07-06";25;1;506;129
"27";"0";"2020-07-06";34;0;239;84
"28";"0";"2020-07-06";81;8;527;135
"29";"0";"2020-07-06";13;0;175;43
"2A";"0";"2020-07-06";11;0;139;48
"2B";"0";"2020-07-06";1;1;108;11
"30";"0";"2020-07-06";12;1;354;97
"31";"0";"2020-07-06";29;4;651;73
"32";"0";"2020-07-06";1;0;88;23
"33";"0";"2020-07-06";41;6;943;157
"34";"0";"2020-07-06";5;0;703;121
"35";"0";"2020-07-06";34;2;467;86
"36";"0";"2020-07-06";81;2;110;79
"37";"0";"2020-07-06";60;2;321;85
"38";"0";"2020-07-06";33;2;691;153
"39";"0";"2020-07-06";6;0;313;60
"40";"0";"2020-07-06";6;1;72;13
"41";"0";"2020-07-06";86;0;236;63
"42";"0";"2020-07-06";84;4;959;247
"43";"0";"2020-07-06";1;0;106;18
"44";"0";"2020-07-06";31;1;702;160
"45";"0";"2020-07-06";62;4;599;103
"46";"0";"2020-07-06";0;0;70;22
"47";"0";"2020-07-06";1;0;78;11
"48";"0";"2020-07-06";0;0;24;1
"49";"0";"2020-07-06";48;1;603;141
"50";"0";"2020-07-06";35;0;141;47
"51";"0";"2020-07-06";81;6;992;265
"52";"0";"2020-07-06";23;0;250;88
"53";"0";"2020-07-06";7;0;182;44
"54";"0";"2020-07-06";78;5;1191;358
"55";"0";"2020-07-06";5;0;496;103
"56";"0";"2020-07-06";21;0;428;93
"57";"0";"2020-07-06";251;16;2403;832
"58";"0";"2020-07-06";8;1;90;27
"59";"0";"2020-07-06";393;28;2232;623
"60";"0";"2020-07-06";225;8;1087;410
"61";"0";"2020-07-06";33;2;230;39
"62";"0";"2020-07-06";159;19;1307;309
"63";"0";"2020-07-06";18;1;175;42
"64";"0";"2020-07-06";0;0;224;27
"65";"0";"2020-07-06";3;2;155;27
"66";"0";"2020-07-06";0;0;278;34
"67";"0";"2020-07-06";290;6;2506;661
"68";"0";"2020-07-06";221;12;2891;817
"69";"0";"2020-07-06";152;13;2964;653
"70";"0";"2020-07-06";18;0;291;77
"71";"0";"2020-07-06";24;2;746;201
"72";"0";"2020-07-06";34;0;359;84
"73";"0";"2020-07-06";13;0;400;72
"74";"0";"2020-07-06";75;2;848;166
"75";"0";"2020-07-06";475;51;6128;1754
"76";"0";"2020-07-06";92;4;744;181
"77";"0";"2020-07-06";237;37;2630;686
"78";"0";"2020-07-06";357;20;2195;518
"79";"0";"2020-07-06";2;0;66;21
"80";"0";"2020-07-06";72;5;726;223
"81";"0";"2020-07-06";2;1;122;23
"82";"0";"2020-07-06";3;1;42;6
"83";"0";"2020-07-06";84;4;971;135
"84";"0";"2020-07-06";6;0;257;38
"85";"0";"2020-07-06";15;0;255;40
"86";"0";"2020-07-06";1;0;148;39
"87";"0";"2020-07-06";4;0;127;25
"88";"0";"2020-07-06";26;0;719;261
"89";"0";"2020-07-06";24;1;353;90
"90";"0";"2020-07-06";11;0;529;187
"91";"0";"2020-07-06";338;23;2338;531
"92";"0";"2020-07-06";678;47;4350;1081
"93";"0";"2020-07-06";664;58;3681;989
"94";"0";"2020-07-06";592;21;4058;1196
"95";"0";"2020-07-06";292;5;2571;709
"971";"0";"2020-07-06";10;4;80;16
"972";"0";"2020-07-06";15;6;90;14
"973";"0";"2020-07-06";149;28;498;20
"974";"0";"2020-07-06";22;4;144;2
"976";"0";"2020-07-06";22;3;376;28
"01";"0";"2020-07-07";45;2;431;104
"02";"0";"2020-07-07";87;4;1040;276
"03";"0";"2020-07-07";6;0;198;41
"04";"0";"2020-07-07";3;0;130;13
"05";"0";"2020-07-07";7;0;129;18
"06";"0";"2020-07-07";32;1;745;188
"07";"0";"2020-07-07";2;1;439;108
"08";"0";"2020-07-07";9;2;208;60
"09";"0";"2020-07-07";1;1;33;2
"10";"0";"2020-07-07";24;1;621;136
"11";"0";"2020-07-07";2;0;234;59
"12";"0";"2020-07-07";1;0;143;24
"13";"0";"2020-07-07";335;18;3264;560
"14";"0";"2020-07-07";21;1;320;83
"15";"0";"2020-07-07";9;1;49;9
"16";"0";"2020-07-07";2;1;57;13
"17";"0";"2020-07-07";6;0;146;51
"18";"0";"2020-07-07";24;0;179;83
"19";"0";"2020-07-07";0;0;159;37
"21";"0";"2020-07-07";6;1;942;250
"22";"0";"2020-07-07";9;0;213;38
"23";"0";"2020-07-07";3;1;75;13
"24";"0";"2020-07-07";1;0;97;14
"25";"0";"2020-07-07";12;0;629;151
"26";"0";"2020-07-07";25;1;506;129
"27";"0";"2020-07-07";34;0;239;84
"28";"0";"2020-07-07";80;8;528;135
"29";"0";"2020-07-07";14;0;175;43
"2A";"0";"2020-07-07";11;0;139;48
"2B";"0";"2020-07-07";1;1;108;11
"30";"0";"2020-07-07";12;1;354;97
"31";"0";"2020-07-07";26;4;655;73
"32";"0";"2020-07-07";1;0;88;23
"33";"0";"2020-07-07";39;6;946;157
"34";"0";"2020-07-07";7;0;703;121
"35";"0";"2020-07-07";33;2;468;86
"36";"0";"2020-07-07";81;2;110;79
"37";"0";"2020-07-07";59;2;321;85
"38";"0";"2020-07-07";34;2;691;153
"39";"0";"2020-07-07";5;0;315;60
"40";"0";"2020-07-07";5;1;73;13
"41";"0";"2020-07-07";87;0;236;63
"42";"0";"2020-07-07";84;4;959;247
"43";"0";"2020-07-07";1;0;106;18
"44";"0";"2020-07-07";31;1;702;160
"45";"0";"2020-07-07";62;4;599;103
"46";"0";"2020-07-07";0;0;70;22
"47";"0";"2020-07-07";1;0;78;11
"48";"0";"2020-07-07";0;0;24;1
"49";"0";"2020-07-07";49;1;604;141
"50";"0";"2020-07-07";35;0;141;47
"51";"0";"2020-07-07";78;6;995;265
"52";"0";"2020-07-07";23;0;250;88
"53";"0";"2020-07-07";8;0;182;44
"54";"0";"2020-07-07";73;5;1195;358
"55";"0";"2020-07-07";4;0;498;103
"56";"0";"2020-07-07";21;0;428;93
"57";"0";"2020-07-07";250;16;2404;832
"58";"0";"2020-07-07";8;1;90;27
"59";"0";"2020-07-07";351;19;2268;630
"60";"0";"2020-07-07";219;5;1092;411
"61";"0";"2020-07-07";33;2;232;39
"62";"0";"2020-07-07";127;16;1338;312
"63";"0";"2020-07-07";18;1;175;42
"64";"0";"2020-07-07";0;0;224;27
"65";"0";"2020-07-07";3;2;155;27
"66";"0";"2020-07-07";0;0;278;34
"67";"0";"2020-07-07";288;7;2509;661
"68";"0";"2020-07-07";224;15;2894;817
"69";"0";"2020-07-07";149;14;2970;653
"70";"0";"2020-07-07";15;0;294;77
"71";"0";"2020-07-07";24;2;746;201
"72";"0";"2020-07-07";34;0;359;84
"73";"0";"2020-07-07";12;0;401;72
"74";"0";"2020-07-07";74;2;849;166
"75";"0";"2020-07-07";420;49;6177;1758
"76";"0";"2020-07-07";92;4;744;181
"77";"0";"2020-07-07";238;40;2638;688
"78";"0";"2020-07-07";359;20;2197;519
"79";"0";"2020-07-07";2;0;66;21
"80";"0";"2020-07-07";65;5;733;223
"81";"0";"2020-07-07";2;1;122;23
"82";"0";"2020-07-07";3;1;42;6
"83";"0";"2020-07-07";83;4;971;135
"84";"0";"2020-07-07";6;0;257;38
"85";"0";"2020-07-07";15;0;256;41
"86";"0";"2020-07-07";1;0;148;39
"87";"0";"2020-07-07";3;0;129;25
"88";"0";"2020-07-07";26;0;720;261
"89";"0";"2020-07-07";24;2;354;91
"90";"0";"2020-07-07";11;0;529;187
"91";"0";"2020-07-07";291;21;2399;537
"92";"0";"2020-07-07";664;46;4366;1081
"93";"0";"2020-07-07";655;58;3691;990
"94";"0";"2020-07-07";583;21;4068;1196
"95";"0";"2020-07-07";288;3;2576;711
"971";"0";"2020-07-07";12;6;80;16
"972";"0";"2020-07-07";15;6;90;14
"973";"0";"2020-07-07";154;30;517;21
"974";"0";"2020-07-07";21;3;145;3
"976";"0";"2020-07-07";17;3;384;28
"01";"0";"2020-07-08";40;2;433;105
"02";"0";"2020-07-08";68;3;1058;275
"03";"0";"2020-07-08";6;0;198;41
"04";"0";"2020-07-08";3;0;130;13
"05";"0";"2020-07-08";7;0;129;18
"06";"0";"2020-07-08";32;1;746;188
"07";"0";"2020-07-08";1;1;441;108
"08";"0";"2020-07-08";9;2;208;60
"09";"0";"2020-07-08";1;1;33;2
"10";"0";"2020-07-08";23;2;623;136
"11";"0";"2020-07-08";2;0;234;59
"12";"0";"2020-07-08";1;0;143;24
"13";"0";"2020-07-08";334;20;3273;560
"14";"0";"2020-07-08";20;1;321;83
"15";"0";"2020-07-08";9;1;49;9
"16";"0";"2020-07-08";2;1;57;13
"17";"0";"2020-07-08";6;0;146;51
"18";"0";"2020-07-08";23;0;180;83
"19";"0";"2020-07-08";0;0;159;37
"21";"0";"2020-07-08";7;1;942;250
"22";"0";"2020-07-08";9;0;213;38
"23";"0";"2020-07-08";3;1;75;13
"24";"0";"2020-07-08";1;0;98;14
"25";"0";"2020-07-08";12;0;629;151
"26";"0";"2020-07-08";25;1;506;129
"27";"0";"2020-07-08";34;0;239;84
"28";"0";"2020-07-08";72;7;535;136
"29";"0";"2020-07-08";15;0;175;43
"2A";"0";"2020-07-08";11;0;139;48
"2B";"0";"2020-07-08";1;1;108;11
"30";"0";"2020-07-08";12;1;354;97
"31";"0";"2020-07-08";26;4;655;73
"32";"0";"2020-07-08";1;0;88;23
"33";"0";"2020-07-08";38;6;947;157
"34";"0";"2020-07-08";6;0;704;121
"35";"0";"2020-07-08";33;2;468;86
"36";"0";"2020-07-08";81;2;110;79
"37";"0";"2020-07-08";56;2;324;85
"38";"0";"2020-07-08";33;2;692;153
"39";"0";"2020-07-08";5;0;316;60
"40";"0";"2020-07-08";5;1;73;13
"41";"0";"2020-07-08";87;0;236;63
"42";"0";"2020-07-08";77;4;966;247
"43";"0";"2020-07-08";1;0;106;18
"44";"0";"2020-07-08";31;1;702;160
"45";"0";"2020-07-08";59;4;603;103
"46";"0";"2020-07-08";0;0;70;22
"47";"0";"2020-07-08";1;0;78;11
"48";"0";"2020-07-08";0;0;24;1
"49";"0";"2020-07-08";48;1;605;141
"50";"0";"2020-07-08";35;0;141;47
"51";"0";"2020-07-08";78;6;995;265
"52";"0";"2020-07-08";23;0;251;88
"53";"0";"2020-07-08";10;2;182;44
"54";"0";"2020-07-08";68;5;1199;359
"55";"0";"2020-07-08";4;0;498;103
"56";"0";"2020-07-08";21;0;428;93
"57";"0";"2020-07-08";248;16;2406;832
"58";"0";"2020-07-08";7;1;91;27
"59";"0";"2020-07-08";286;16;2322;646
"60";"0";"2020-07-08";208;4;1104;411
"61";"0";"2020-07-08";33;2;232;39
"62";"0";"2020-07-08";128;15;1338;312
"63";"0";"2020-07-08";17;1;176;42
"64";"0";"2020-07-08";0;0;224;27
"65";"0";"2020-07-08";3;2;155;27
"66";"0";"2020-07-08";0;0;278;34
"67";"0";"2020-07-08";278;7;2521;661
"68";"0";"2020-07-08";221;13;2901;818
"69";"0";"2020-07-08";150;15;2972;653
"70";"0";"2020-07-08";15;0;294;77
"71";"0";"2020-07-08";23;3;749;201
"72";"0";"2020-07-08";34;0;359;84
"73";"0";"2020-07-08";15;2;401;72
"74";"0";"2020-07-08";73;2;851;166
"75";"0";"2020-07-08";401;50;6191;1761
"76";"0";"2020-07-08";89;5;747;181
"77";"0";"2020-07-08";230;39;2644;689
"78";"0";"2020-07-08";360;20;2201;519
"79";"0";"2020-07-08";2;0;66;21
"80";"0";"2020-07-08";50;5;746;226
"81";"0";"2020-07-08";2;1;122;23
"82";"0";"2020-07-08";3;1;42;6
"83";"0";"2020-07-08";83;5;971;135
"84";"0";"2020-07-08";5;0;258;38
"85";"0";"2020-07-08";15;0;256;41
"86";"0";"2020-07-08";1;0;148;39
"87";"0";"2020-07-08";3;0;129;25
"88";"0";"2020-07-08";26;0;720;261
"89";"0";"2020-07-08";22;2;356;91
"90";"0";"2020-07-08";11;0;529;187
"91";"0";"2020-07-08";290;17;2402;537
"92";"0";"2020-07-08";631;47;4401;1081
"93";"0";"2020-07-08";633;56;3712;993
"94";"0";"2020-07-08";546;19;4104;1198
"95";"0";"2020-07-08";285;3;2579;711
